GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36047011800,36047011800,"Census Tract 118, Kings County, New York",577,45,112,45,465,67
1400000US36047011900,36047011900,"Census Tract 119, Kings County, New York",653,55,154,41,499,60
1400000US36047012000,36047012000,"Census Tract 120, Kings County, New York",323,37,94,31,229,38
1400000US36047012100,36047012100,"Census Tract 121, Kings County, New York",784,46,258,54,526,68
1400000US36047012200,36047012200,"Census Tract 122, Kings County, New York",1610,84,248,76,1362,102
1400000US36047012600,36047012600,"Census Tract 126, Kings County, New York",895,48,290,68,605,77
1400000US36047012700,36047012700,"Census Tract 127, Kings County, New York",1621,82,211,89,1410,113
1400000US36047012801,36047012801,"Census Tract 128.01, Kings County, New York",732,51,275,54,457,63
1400000US36047012901,36047012901,"Census Tract 129.01, Kings County, New York",1033,71,320,83,713,87
1400000US36047012902,36047012902,"Census Tract 129.02, Kings County, New York",832,75,220,52,612,84
1400000US36047013000,36047013000,"Census Tract 130, Kings County, New York",1763,132,480,105,1283,143
1400000US36047013100,36047013100,"Census Tract 131, Kings County, New York",1849,86,686,148,1163,129
1400000US36047013200,36047013200,"Census Tract 132, Kings County, New York",656,51,257,56,399,63
1400000US36047013300,36047013300,"Census Tract 133, Kings County, New York",1841,79,718,116,1123,115
1400000US36047013400,36047013400,"Census Tract 134, Kings County, New York",1494,91,735,122,759,125
1400000US36047013500,36047013500,"Census Tract 135, Kings County, New York",1507,78,779,102,728,102
1400000US36047013600,36047013600,"Census Tract 136, Kings County, New York",1413,103,592,94,821,110
1400000US36047013700,36047013700,"Census Tract 137, Kings County, New York",1459,90,328,81,1131,107
1400000US36047013800,36047013800,"Census Tract 138, Kings County, New York",1260,113,269,79,991,130
1400000US36047013900,36047013900,"Census Tract 139, Kings County, New York",1389,124,421,75,968,132
1400000US36047014000,36047014000,"Census Tract 140, Kings County, New York",767,58,294,59,473,76
1400000US36047014100,36047014100,"Census Tract 141, Kings County, New York",1381,120,500,95,881,134
1400000US36047014200,36047014200,"Census Tract 142, Kings County, New York",1301,88,298,82,1003,112
1400000US36047014300,36047014300,"Census Tract 143, Kings County, New York",1413,112,385,86,1028,129
1400000US36047014500,36047014500,"Census Tract 145, Kings County, New York",1717,101,361,86,1356,113
1400000US36047014700,36047014700,"Census Tract 147, Kings County, New York",869,53,302,63,567,63
1400000US36047014800,36047014800,"Census Tract 148, Kings County, New York",478,52,345,60,133,56
1400000US36047014900,36047014900,"Census Tract 149, Kings County, New York",2315,112,1195,151,1120,155
1400000US36047015000,36047015000,"Census Tract 150, Kings County, New York",605,63,388,61,217,57
1400000US36047015100,36047015100,"Census Tract 151, Kings County, New York",1674,73,866,91,808,105
1400000US36047015200,36047015200,"Census Tract 152, Kings County, New York",868,65,487,72,381,71
1400000US36047015300,36047015300,"Census Tract 153, Kings County, New York",1162,90,508,87,654,113
1400000US36047015400,36047015400,"Census Tract 154, Kings County, New York",0,11,0,11,0,11
1400000US36047015500,36047015500,"Census Tract 155, Kings County, New York",1505,74,704,108,801,104
1400000US36047015700,36047015700,"Census Tract 157, Kings County, New York",1953,154,1053,162,900,135
1400000US36047015900,36047015900,"Census Tract 159, Kings County, New York",2500,171,1335,227,1165,230
1400000US36047016000,36047016000,"Census Tract 160, Kings County, New York",1620,130,384,79,1236,132
1400000US36047016100,36047016100,"Census Tract 161, Kings County, New York",1398,80,553,107,845,119
1400000US36047016200,36047016200,"Census Tract 162, Kings County, New York",1041,70,303,71,738,91
1400000US36047016300,36047016300,"Census Tract 163, Kings County, New York",1365,103,492,114,873,130
1400000US36047016400,36047016400,"Census Tract 164, Kings County, New York",247,66,0,11,247,66
1400000US36047016500,36047016500,"Census Tract 165, Kings County, New York",2454,139,1185,197,1269,197
1400000US36047016600,36047016600,"Census Tract 166, Kings County, New York",651,51,585,55,66,29
1400000US36047016700,36047016700,"Census Tract 167, Kings County, New York",2132,121,869,173,1263,194
1400000US36047016800,36047016800,"Census Tract 168, Kings County, New York",693,66,526,73,167,68
1400000US36047016900,36047016900,"Census Tract 169, Kings County, New York",2177,68,474,103,1703,115
1400000US36047017000,36047017000,"Census Tract 170, Kings County, New York",1157,64,606,83,551,106
1400000US36047017100,36047017100,"Census Tract 171, Kings County, New York",1586,88,805,119,781,113
1400000US36047017200,36047017200,"Census Tract 172, Kings County, New York",1073,91,540,94,533,110
1400000US36047017400,36047017400,"Census Tract 174, Kings County, New York",699,56,532,60,167,52
1400000US36047017500,36047017500,"Census Tract 175, Kings County, New York",0,11,0,11,0,11
1400000US36047017600,36047017600,"Census Tract 176, Kings County, New York",873,46,416,63,457,68
1400000US36047017700,36047017700,"Census Tract 177, Kings County, New York",0,11,0,11,0,11
1400000US36047017800,36047017800,"Census Tract 178, Kings County, New York",883,58,278,65,605,70
1400000US36047017900,36047017900,"Census Tract 179, Kings County, New York",1581,71,406,99,1175,111
1400000US36047018000,36047018000,"Census Tract 180, Kings County, New York",992,89,365,91,627,120
1400000US36047018100,36047018100,"Census Tract 181, Kings County, New York",1912,191,713,162,1199,185
1400000US36047018200,36047018200,"Census Tract 182, Kings County, New York",1148,65,413,84,735,90
1400000US36047018300,36047018300,"Census Tract 183, Kings County, New York",1268,94,365,87,903,104
1400000US36047018400,36047018400,"Census Tract 184, Kings County, New York",893,45,648,69,245,59
1400000US36047018501,36047018501,"Census Tract 185.01, Kings County, New York",1772,69,77,54,1695,89
1400000US36047018600,36047018600,"Census Tract 186, Kings County, New York",690,54,398,60,292,65
1400000US36047018700,36047018700,"Census Tract 187, Kings County, New York",634,57,132,56,502,69
1400000US36047018800,36047018800,"Census Tract 188, Kings County, New York",945,61,469,81,476,85
1400000US36047019000,36047019000,"Census Tract 190, Kings County, New York",1483,96,492,115,991,132
1400000US36047019100,36047019100,"Census Tract 191, Kings County, New York",1045,109,356,95,689,122
1400000US36047019200,36047019200,"Census Tract 192, Kings County, New York",865,62,357,74,508,85
1400000US36047019300,36047019300,"Census Tract 193, Kings County, New York",2221,145,1132,216,1089,212
1400000US36047019400,36047019400,"Census Tract 194, Kings County, New York",1148,72,298,93,850,103
1400000US36047019500,36047019500,"Census Tract 195, Kings County, New York",1839,71,849,137,990,134
1400000US36047019600,36047019600,"Census Tract 196, Kings County, New York",1462,127,458,122,1004,156
1400000US36047019700,36047019700,"Census Tract 197, Kings County, New York",1717,84,836,119,881,134
1400000US36047019800,36047019800,"Census Tract 198, Kings County, New York",628,67,287,62,341,78
1400000US36047019900,36047019900,"Census Tract 199, Kings County, New York",1578,82,351,92,1227,119
1400000US36047020000,36047020000,"Census Tract 200, Kings County, New York",764,62,395,66,369,78
1400000US36047020100,36047020100,"Census Tract 201, Kings County, New York",1660,127,540,119,1120,139
1400000US36047020200,36047020200,"Census Tract 202, Kings County, New York",671,54,452,61,219,61
1400000US36047020300,36047020300,"Census Tract 203, Kings County, New York",666,52,231,41,435,52
1400000US36047020400,36047020400,"Census Tract 204, Kings County, New York",667,37,500,60,167,62
1400000US36047020500,36047020500,"Census Tract 205, Kings County, New York",1359,83,458,100,901,93
1400000US36047020600,36047020600,"Census Tract 206, Kings County, New York",828,55,482,68,346,79
1400000US36047020700,36047020700,"Census Tract 207, Kings County, New York",2179,93,885,122,1294,137
1400000US36047020800,36047020800,"Census Tract 208, Kings County, New York",977,92,490,100,487,116
1400000US36047021000,36047021000,"Census Tract 210, Kings County, New York",1391,97,414,98,977,122
1400000US36047021100,36047021100,"Census Tract 211, Kings County, New York",735,57,153,54,582,65
1400000US36047021200,36047021200,"Census Tract 212, Kings County, New York",1427,89,382,94,1045,105
1400000US36047021300,36047021300,"Census Tract 213, Kings County, New York",1949,69,27,25,1922,73
1400000US36047021400,36047021400,"Census Tract 214, Kings County, New York",534,45,177,46,357,56
1400000US36047021500,36047021500,"Census Tract 215, Kings County, New York",2452,171,708,150,1744,202
1400000US36047021600,36047021600,"Census Tract 216, Kings County, New York",942,53,304,87,638,82
1400000US36047021700,36047021700,"Census Tract 217, Kings County, New York",1675,69,146,60,1529,84
1400000US36047021800,36047021800,"Census Tract 218, Kings County, New York",935,62,425,101,510,102
1400000US36047021900,36047021900,"Census Tract 219, Kings County, New York",1526,99,228,77,1298,111
1400000US36047022000,36047022000,"Census Tract 220, Kings County, New York",1295,96,404,115,891,129
1400000US36047022100,36047022100,"Census Tract 221, Kings County, New York",1641,80,246,85,1395,109
1400000US36047022200,36047022200,"Census Tract 222, Kings County, New York",1122,93,299,90,823,105
1400000US36047022400,36047022400,"Census Tract 224, Kings County, New York",1265,93,258,85,1007,109
1400000US36047022600,36047022600,"Census Tract 226, Kings County, New York",579,61,115,41,464,67
1400000US36047022700,36047022700,"Census Tract 227, Kings County, New York",1493,113,274,80,1219,125
1400000US36047022800,36047022800,"Census Tract 228, Kings County, New York",860,50,307,73,553,85
1400000US36047022900,36047022900,"Census Tract 229, Kings County, New York",1809,80,372,125,1437,121
1400000US36047023000,36047023000,"Census Tract 230, Kings County, New York",949,88,209,69,740,101
1400000US36047023100,36047023100,"Census Tract 231, Kings County, New York",1501,100,494,99,1007,106
1400000US36047023200,36047023200,"Census Tract 232, Kings County, New York",1267,123,397,122,870,155
1400000US36047023300,36047023300,"Census Tract 233, Kings County, New York",2058,115,370,111,1688,138
1400000US36047023400,36047023400,"Census Tract 234, Kings County, New York",1231,94,223,90,1008,129
1400000US36047023500,36047023500,"Census Tract 235, Kings County, New York",1349,86,358,85,991,113
1400000US36047023600,36047023600,"Census Tract 236, Kings County, New York",1538,112,136,71,1402,124
1400000US36047023800,36047023800,"Census Tract 238, Kings County, New York",1244,96,442,103,802,113
1400000US36047024000,36047024000,"Census Tract 240, Kings County, New York",1292,105,296,107,996,130
1400000US36047024100,36047024100,"Census Tract 241, Kings County, New York",983,88,147,54,836,92
1400000US36047024200,36047024200,"Census Tract 242, Kings County, New York",760,56,336,58,424,55
1400000US36047024300,36047024300,"Census Tract 243, Kings County, New York",1611,117,366,105,1245,127
1400000US36047024400,36047024400,"Census Tract 244, Kings County, New York",968,52,454,82,514,82
1400000US36047024500,36047024500,"Census Tract 245, Kings County, New York",1714,111,466,123,1248,146
1400000US36047024600,36047024600,"Census Tract 246, Kings County, New York",919,66,409,74,510,73
1400000US36047024700,36047024700,"Census Tract 247, Kings County, New York",978,60,100,53,878,64
1400000US36047024800,36047024800,"Census Tract 248, Kings County, New York",865,45,327,75,538,79
1400000US36047024900,36047024900,"Census Tract 249, Kings County, New York",1848,108,410,117,1438,139
1400000US36047025000,36047025000,"Census Tract 250, Kings County, New York",503,45,317,54,186,52
1400000US36047025100,36047025100,"Census Tract 251, Kings County, New York",1425,92,192,82,1233,107
1400000US36047025200,36047025200,"Census Tract 252, Kings County, New York",1917,81,569,119,1348,144
1400000US36047025300,36047025300,"Census Tract 253, Kings County, New York",1209,94,271,89,938,109
1400000US36047025400,36047025400,"Census Tract 254, Kings County, New York",1209,50,542,96,667,102
1400000US36047025500,36047025500,"Census Tract 255, Kings County, New York",1853,59,6,12,1847,59
1400000US36047025600,36047025600,"Census Tract 256, Kings County, New York",929,92,434,94,495,103
1400000US36047025700,36047025700,"Census Tract 257, Kings County, New York",647,60,111,47,536,68
1400000US36047025800,36047025800,"Census Tract 258, Kings County, New York",1534,89,376,86,1158,114
1400000US36047025901,36047025901,"Census Tract 259.01, Kings County, New York",714,56,104,44,610,65
1400000US36047025902,36047025902,"Census Tract 259.02, Kings County, New York",1175,22,0,11,1175,22
1400000US36047026000,36047026000,"Census Tract 260, Kings County, New York",1114,83,577,91,537,109
1400000US36047026100,36047026100,"Census Tract 261, Kings County, New York",2103,178,290,156,1813,213
1400000US36047026200,36047026200,"Census Tract 262, Kings County, New York",796,49,380,47,416,53
1400000US36047026300,36047026300,"Census Tract 263, Kings County, New York",829,66,131,51,698,75
1400000US36047026400,36047026400,"Census Tract 264, Kings County, New York",1601,99,430,105,1171,138
1400000US36047026500,36047026500,"Census Tract 265, Kings County, New York",1461,113,443,89,1018,129
1400000US36047026600,36047026600,"Census Tract 266, Kings County, New York",1060,93,312,90,748,95
1400000US36047026700,36047026700,"Census Tract 267, Kings County, New York",1772,120,720,148,1052,164
1400000US36047026800,36047026800,"Census Tract 268, Kings County, New York",1289,113,328,78,961,119
1400000US36047026900,36047026900,"Census Tract 269, Kings County, New York",1225,83,372,97,853,108
